,bd_id,oper,Location,Output plan,Original ENT(07:30),Original ENT(11:00),Allocate ENT
0,AAB008Y62014A,2200,TB-P,1.784,0.0,0.0,2.0
1,AAB008Y62014A,2200,TB-R,32.737,0.0,0.0,4.5
2,AAB008Y62014A,2200,TB-U,74.801,0.0,0.0,9.5
3,AAB008YB2004A,2200,TB-P,12.48,0.0,0.0,0.5
4,AAB008YB2004A,2200,TB-U,24.96,0.0,0.0,2.5
5,AAB008YB2005A,2200,TB-P,25.281,0.0,0.0,1.5
6,AAB008YB2005A,2200,TB-U,81.715,0.0,0.0,4.5
7,AAB008YB2007A,2200,TB-P,16.419,0.0,0.0,1.0
8,AAB008YB2007A,2200,TB-U,18.72,0.0,0.0,0.5
9,AAB008YB2009A,2200,TB-P,24.96,3.0,2.0,0.0
10,AAB008YD4001A,2200,TB-U,48.814,3.0,3.0,3.0
11,AAB008YD4004A,2200,TB-U,9.12,1.0,1.0,2.0
12,AAB008YM2019A,2200,TB-R,16.0,0.0,0.0,0.5
13,AAB008YM2023A,2200,TB-P,144.0,7.0,2.0,3.0
14,AAB008YM2023A,2200,TB-U,83.039,3.0,0.0,2.0
15,AAB008YM2025A,2200,TB-IP,16.0,2.0,2.0,2.0
16,AAB008YM2025A,2200,TB-U,94.512,9.0,9.0,2.0
17,AAB008YM2036A,2200,TB-P,48.0,0.0,0.0,3.0
18,AAB008YM2036A,2200,TB-R,41.921,0.0,0.0,2.0
19,AAB008YM2036A,2200,TB-U,68.035,0.0,0.0,4.5
20,AAB008YQ2014A,2200,TB-U,64.498,1.0,2.0,3.5
21,AAB008YQ2022A,2200,TB-P,56.16,3.0,3.0,3.0
22,AAB008YQ3004A,2200,TB-U,67.2,9.0,10.0,10.0
23,AAB008YQ3012A,2200,TB-R,107.418,10.0,10.0,10.0
24,AAB008YQ3020A,2200,TB-U,0.0,1.0,0.0,0.0
25,AAB008YQ3021A,2200,TB-U,65.951,8.0,8.0,6.0
26,AAB024MA6020A,2200,TA-3,30.919,0.0,1.0,1.0
27,AAB024MAA010A,2200,TA-2,5.07,1.0,1.0,0.0
28,AAB024MAA017A,2200,TA-2,0.0,1.0,0.0,0.0
29,AAB024MAA019A,2200,TA-2,0.0,1.0,0.0,0.0
30,AAB024XJ6009A,2200,TA-2,23.797,0.0,0.0,1.5
31,AAB024XJ6011A,3200,TA-3,0.0,1.0,0.0,0.0
32,AAB024XJ6011A,3400,TA-3,5.854,1.0,1.0,0.0
33,AAB024XJ6011A,3600,TA-3,1.496,0.0,0.0,0.5
34,AAB048TW2002A,2200,TA-1,9.273,0.0,0.0,1.0
35,AAB048TW2002A,2200,TA-2,11.355,0.0,0.0,1.5
36,AAB048TW2014A,2200,TA-2,1.831,1.0,1.0,0.0
37,AAB054TN1002A,2200,TA-1,5.76,0.0,0.0,2.0
38,AAB054TN1002A,2200,TA-2,2.88,0.0,0.0,2.0
39,AAB054TN1004A,2200,TA-1,31.538,6.0,6.0,6.0
40,AAB054TN1004A,2200,TA-2,22.175,4.0,4.0,4.0
41,AAB054TN1005A,2200,TA-2,63.36,10.0,10.0,10.0
42,AAB054TN1005A,2200,TA-5,23.04,5.0,5.0,5.0
43,AAB060EM2001A,2200,TA-1,22.13,9.0,3.0,1.0
44,AAB060EM2001A,2200,TA-2,18.998,5.0,4.0,0.0
45,AAB060EM2002A,2200,TA-1,17.847,3.0,2.0,8.0
46,AAB060NR1004B,2200,TA-1,29.818,3.0,4.0,9.0
47,AAB060NR1004B,2200,TA-2,11.286,2.0,2.0,4.0
48,AAB060NR1007A,2200,TA-2,23.631,4.0,3.0,3.0
49,AAB063NW3008A,2200,TA-1,24.0,2.0,1.0,0.0
50,AAB066TN1001A,2200,TA-2,5.76,1.0,0.0,2.0
51,AAB066TN1001A,2200,TA-P,2.88,0.0,1.0,1.0
52,AAB066TN1003A,2200,TA-1,26.305,4.0,5.0,5.0
53,AAB066TN1004A,2200,TA-2,2.88,0.0,0.0,2.0
54,AAB084CC9001A,2200,TA-2,11.164,2.0,2.0,2.0
55,AAB084CC9001A,2200,TA-5,33.357,7.0,7.0,7.0
56,AAB084CC9001A,2200,TA-P,16.704,3.0,3.0,3.0
57,AAB084CC9002A,2200,TA-5,0.0,4.0,0.0,0.0
58,AAB096EL1003A,2200,TA-1,17.44,3.0,3.0,3.0
59,AAB096EL1003A,2200,TA-2,29.894,5.0,5.0,5.0
60,AAB096EL1017A,2200,TA-1,35.524,8.0,8.0,8.0
61,AAB096EL1019A,2200,TA-1,0.0,1.0,0.0,0.0
62,AAB096EL1019A,2200,TA-2,0.0,2.0,0.0,0.0
63,AAB162KE1006A,2200,TA-2,68.231,6.0,6.0,4.0
64,AAB162KE1006A,2200,TA-5,3.28,0.0,1.0,1.0
65,AAB162KE1006A,3200,TA-2,8.489,4.0,4.0,6.0
66,AAB162KE1006A,3200,TA-3,3.995,3.0,3.0,5.0
67,AAB162KE1006A,3200,TA-R,3.26,1.0,1.0,1.0
68,AAS008FG1011A,2200,TB-P,227.658,10.0,10.0,12.0
69,AAS008YQ2001B,2200,TB-I,25.92,1.0,1.0,2.0
70,AAS008YQ2001B,2200,TB-U,84.382,5.0,5.0,5.0
71,AAS008YQ2002B,2200,TB-U,111.097,3.0,3.0,7.0
72,AAS008YQ2014A,2200,TB-U,91.632,3.0,5.0,5.0
73,AAS060NR2004A,2200,TB-U,0.0,1.0,0.0,0.5
74,AAS067N51014A,2200,TB-U,25.194,2.0,2.0,3.0
75,AAS067N51015A,2200,TB-U,5.06,1.0,1.0,0.0
76,AAS096EL1002A,2200,TB-U,0.0,1.0,0.0,0.5
77,AAS096EL1016A,2200,TB-P,52.333,16.0,16.0,16.0
78,AAS096EL1016A,2200,TB-U,48.589,14.0,14.0,14.0
79,AAW008Y62010C,2200,TB-U,124.184,7.0,7.0,4.0
80,AAW008Y62014A,2200,TB-P,16.64,1.0,1.0,1.0
81,AAW008Y62014A,2200,TB-U,155.106,6.0,7.0,7.0
82,AAW008Y62015A,2200,TB-P,58.641,0.0,3.0,4.0
83,AAW008Y62015A,2200,TB-U,66.56,0.0,0.0,3.5
84,AAW008Y62016A,2200,TB-P,0.0,1.0,0.0,0.0
85,AAW008Y62018A,2200,TB-P,0.0,1.0,0.0,0.0
86,AAW016D53019A,2200,TA-5,0.0,37.0,0.0,0.0
87,AAW024MA6006C,2200,TA-1,33.952,0.0,0.0,1.5
88,AAW024MA6008A,2200,TA-2,46.793,1.0,2.0,1.0
89,AAW024MAA006A,2200,TA-1,24.59,1.0,1.0,1.0
90,AAW024XJ6010B,3200,TA-2,38.825,5.0,5.0,5.0
91,AAW048TP1008B,2200,TA-5,17.28,37.0,24.0,25.0
92,AAW048TP1034C,2200,TA-2,36.624,5.0,5.0,2.0
93,AAW052XY1002A,2200,TA-1,22.82,4.0,4.0,4.0
94,AAW064MR1007A,2200,TA-2,13.235,0.0,0.0,2.5
95,AAW064MR1009A,2200,TA-1,5.704,0.0,0.0,1.0
96,AAW064MR1009A,2200,TA-2,3.96,0.0,0.0,1.0
97,AAW064MR1012A,2200,TA-1,1.872,0.0,0.0,0.5
98,AB054NB2002A,2200,TA-1,43.904,5.0,5.0,5.0
99,ABU008Y62011A,2200,TB-U,0.0,3.0,1.0,0.0
100,ABU008YD2004A,2200,TB-U,33.099,0.0,0.0,2.5
101,ABU048MA4015A,2200,TA-1,3.463,0.0,0.0,1.0
102,ABU048MA7001A,2200,TA-1,0.0,1.0,0.0,0.0
103,ABU048MA7005A,2200,TA-1,0.0,1.0,0.0,0.0
104,ABU054MF6001A,2200,TA-1,23.357,5.0,5.0,5.0
105,ABU060C32001D,2200,TA-1,10.632,2.0,2.0,0.0
106,ABU060C91004A,2200,TA-1,0.675,0.0,0.0,1.0
107,ABU078EA1001A,2200,TA-1,8.659,0.0,0.0,2.0
108,ABU096EA1001A,2200,TA-1,20.069,4.0,4.0,4.0
109,ABU096EF2001A,2200,TA-1,2.613,0.0,0.0,0.5
110,ABU096EF2001A,2200,TA-2,2.036,0.0,0.0,2.0
111,ABU096EF2001A,2200,TA-5,4.896,6.0,1.0,1.0
112,ABW048AC1009A,2200,TB-U,0.0,3.0,1.0,0.0
113,ABW048AC1010A,2200,TB-P,0.0,3.0,0.0,0.0
114,ABW048AC1011A,2200,TB-P,24.651,4.0,4.0,3.0
115,ABW048AC1012A,2200,TB-U,16.799,0.0,3.0,6.0
116,ABW056AD1004B,2200,TB-P,6.479,3.0,3.0,3.0
117,ABW064AE1006A,2200,TB-P,2.547,0.0,0.0,0.5
118,ABW064AE1006A,2200,TB-U,6.48,0.0,0.0,3.0
119,ABW064AE1011A,2200,TB-U,6.48,0.0,0.0,4.0
120,ABW072AF1004B,2200,TB-P,0.0,1.0,0.0,0.0
121,ACD008DR1031A,2200,TA-2,9.103,0.0,0.0,2.5
122,ACD054MF2003A,2200,TA-1,28.613,5.0,5.0,1.0
123,ACD054MF2003A,2200,TA-2,37.065,6.0,6.0,1.0
124,ACD084CC2003A,2200,TA-3,46.894,8.0,8.0,7.0
125,ACD096EF2001B,2200,TA-2,5.0,2.0,1.0,0.0
126,ACD096EF2001B,2200,TA-3,9.92,6.0,2.0,1.0
127,ACD096EL1002A,2200,TA-1,3.669,1.0,1.0,1.0
128,ACS054TS1005A,2200,TA-1,2.88,0.0,0.0,1.0
129,AHQ0223R1001B,2200,TB-I,20.004,4.0,4.0,4.0
130,AHQ0225N1002A,2200,TB-I,2.76,0.0,0.0,1.0
131,AHQ0225N1002A,2200,TB-IP,11.084,2.0,2.0,2.0
132,AHQ0415L1003B,2200,TB-R,0.0,1.0,0.0,0.0
133,AHQ0442J3003A,2200,TB-R,21.1,3.0,3.0,3.0
134,AHQ0442J3005A,2200,TB-R,44.691,4.0,5.0,7.0
135,AHQ0442J3005A,3200,TB-R,4.516,2.0,2.0,2.0
136,AHQ0442J3006A,2200,TB-I,14.336,0.0,0.0,6.0
137,AHQ0442J3006A,2200,TB-R,41.718,6.0,6.0,10.0
138,AHQ0442J3006A,3200,TB-IP,25.113,0.0,0.0,4.0
139,AHQ0442J3006A,3200,TB-R,11.827,4.0,4.0,1.0
140,ALW078C93001A,2200,TA-3,3.233,0.0,0.0,1.5
141,ALW078C93001A,2200,TA-P,5.367,1.0,1.0,2.0
142,ALW078C93001A,2200,TA-R,13.4,2.0,2.0,2.0
143,ALW078EP1001A,2200,TA-3,0.846,0.0,0.0,1.0
144,ALW078EP1001A,2200,TA-R,0.0,4.0,0.0,0.0
145,ALW096EF2001A,2200,TA-2,4.823,0.0,1.0,1.0
146,ALW132NY4049A,2200,TA-1,7.958,1.0,1.0,1.0
147,AMS048TW1053A,2200,TA-1,25.347,4.0,4.0,4.0
148,AMS078C91003A,2200,TA-3,6.68,0.0,0.0,1.0
149,AMS078C91003A,2200,TB-5P,27.08,4.0,8.0,8.0
150,AMS078C93001B,2200,TA-1,65.494,10.0,10.0,10.0
151,AMS078C93001B,2200,TA-R,82.903,16.0,16.0,16.0
152,AMS078C93001B,2200,TA-U,13.37,2.0,2.0,2.0
153,AMS078C93001B,2200,TB-5P,53.576,8.0,8.0,8.0
154,AMS078EN1001A,2200,TA-5,0.0,13.0,0.0,0.0
155,AMS078EN1001A,2200,TA-U,0.0,5.0,0.0,0.0
156,AMS078EN1001A,2200,TB-5P,0.0,24.0,0.0,0.0
157,AMS078EN1002A,2200,TA-1,32.383,8.0,6.0,7.0
158,AMS078EN1002A,2200,TA-2,90.39,20.0,17.0,17.0
159,AMS078EN1002A,2200,TA-P,26.881,10.0,9.0,10.0
160,AMS078EN1002A,2200,TA-R,81.245,18.0,19.0,19.0
161,AMS078EN1002A,2200,TB-5P,52.832,13.0,13.0,13.0
162,AMS078EN1006A,2200,TA-1,138.19,33.0,33.0,33.0
163,AMS078EN1006A,2200,TA-2,22.041,6.0,6.0,6.0
164,AMS096EC1002A,2200,TA-1,155.448,28.0,20.0,20.0
165,AMS096EC1002A,2200,TA-P,64.484,24.0,12.0,12.0
166,AMS096EC1002A,2200,TB-5P,72.36,21.0,14.0,14.0
167,AMS096EC3001B,2200,TA-1,30.802,8.0,6.0,6.0
168,AMS096EC3001B,2200,TA-2,34.974,10.0,6.0,6.0
169,AMS096EC3001B,2200,TA-5,11.2,2.0,2.0,2.0
170,AMS096EC3001B,2200,TA-P,89.1,25.0,17.0,17.0
171,AMS096EF2001A,2200,TB-5P,15.925,6.0,6.0,6.0
172,ANI020YU1005C,2200,TB-I,50.76,5.0,5.0,5.0
173,ANI020YU1005C,2200,TB-R,264.53,19.0,19.0,15.0
174,ANV0086A1075A,2200,TB-P,0.0,4.0,0.0,0.0
175,ANV0086A1076A,2200,TB-R,22.694,9.0,7.0,5.0
176,ANV132X2C044A,2200,TA-2,11.129,7.0,7.0,7.0
177,ANV132X2C044A,2200,TA-R,14.049,10.0,10.0,10.0
178,ANV132X2C059A,2200,TA-3,2.301,3.0,2.0,0.0
179,ANV153XT9075A,2200,TA-R,28.528,15.0,20.0,20.0
180,ANV153XT9078A,2200,TA-2,3.626,0.0,2.0,2.0
181,ANV153XT9103A,2200,TB-IP,0.0,1.0,0.0,0.0
182,ANV345XTA010A,2200,TA-5,0.0,1.0,0.0,0.0
183,AOK048TV1029A,2200,TA-P,0.0,3.0,0.0,0.0
184,ASS153XT9007A,2200,TB-I,26.814,20.0,19.0,12.0
185,AUL054TN1003A,2200,TA-1,2.88,1.0,1.0,1.0
186,AUL054TN1003A,2200,TA-2,17.736,4.0,4.0,2.0
187,AUL086TA1003A,2200,TA-1,4.8,1.0,2.0,3.0
188,AYZ066TS1001A,2200,TB-U,11.52,11.0,6.0,0.0
189,AYZ084CC2001A,2200,TA-1,11.14,3.0,3.0,0.0
190,AZA0086A1002A,2200,TB-U,8.3,9.0,9.0,4.0
191,AZA0086A1003A,2200,TB-U,0.637,2.0,2.0,0.0
192,AZA0086A1010A,2200,TB-U,3.366,3.0,3.0,1.0
193,AZA0086A1012A,2200,TB-U,2.54,1.0,1.0,1.0
194,AZA0086A1016A,2200,TB-U,15.162,7.0,7.0,7.0
195,BU054MF1002A,2200,TA-1,3.933,4.0,2.0,0.0
196,AAB008YD4004A,0,TB-U,0.0,1.0,1.0,0.0
197,AAB008YM2023A,0,TB-U,0.0,1.0,4.0,3.0
198,AAB008YQ2014A,0,TB-U,0.0,1.0,0.0,0.0
199,AAB008YQ3004A,0,TB-U,0.0,1.0,0.0,0.0
200,AAB008YQ3025A,0,TB-U,0.0,1.0,1.0,0.0
201,AAB024MA6020A,0,TA-3,0.0,1.0,0.0,0.0
202,AAB054NB6004A,0,TA-3,0.0,1.0,0.0,0.0
203,AAB060NR1004B,0,TA-1,0.0,1.0,0.0,0.0
204,AAB066TN1001A,0,TA-P,0.0,1.0,0.0,0.0
205,AAB066TN1003A,0,TA-1,0.0,1.0,0.0,0.0
206,AAB096EL1019A,0,TA-1,0.0,1.0,2.0,1.0
207,AAB162KE1006A,0,TA-5,0.0,1.0,0.0,0.0
208,AAB178NN2001A,0,TA-1,0.0,1.0,1.0,1.0
209,AAS008YQ2014A,0,TB-U,0.0,2.0,0.0,0.0
210,AAS060NR2004A,0,TB-U,0.0,1.0,2.0,0.0
211,AAS096EL1002A,0,TB-U,0.0,1.0,2.0,0.0
212,AAS136XZ4001A,0,TB-I,0.0,1.0,0.0,0.0
213,AAS178NN2001A,0,TB-U,0.0,1.0,1.0,0.0
214,AAW008Y62014A,0,TB-U,0.0,1.0,0.0,0.0
215,AAW008Y62015A,0,TB-P,0.0,3.0,0.0,0.0
216,AAW024MA6008A,0,TA-2,0.0,1.0,0.0,0.0
217,AAW048TP1008B,0,TA-5,0.0,2.0,15.0,14.0
218,ABW048AC1012A,0,TB-U,0.0,3.0,0.0,0.0
219,AGA134KM1001A,0,TA-2,0.0,1.0,0.0,0.0
220,ALW078C93001A,0,TA-P,0.0,1.0,1.0,0.0
221,ALW096EF2001A,0,TA-2,0.0,1.0,0.0,0.0
222,AMS078C91003A,0,TB-5P,0.0,4.0,0.0,0.0
223,AMS078EN1002A,0,TA-1,0.0,1.0,3.0,2.0
224,AMS078EN1002A,0,TA-P,0.0,1.0,2.0,1.0
225,AMS078EN1002A,0,TA-R,0.0,2.0,1.0,1.0
226,AMS078EN1006A,0,TA-1,0.0,1.0,1.0,1.0
227,ANV132X2A021B,0,TA-2,0.0,1.0,1.0,0.0
228,ANV132X2C059A,2200,TA-R,0.0,1.0,0.0,0.0
229,ANV132X2C090A,0,TA-R,0.0,1.0,1.0,1.0
230,ANV132X2C090A,2200,TA-R,0.0,3.0,3.0,3.0
231,ANV132X2C090A,2200,TB-IP,0.0,5.0,5.0,1.0
232,ANV132X2C090A,2200,TB-R,0.0,1.0,1.0,0.0
233,ANV153XT9075A,0,TA-R,0.0,4.0,0.0,0.0
234,ANV153XT9078A,0,TA-2,0.0,2.0,0.0,0.0
235,ANV153XT9103A,0,TB-R,0.0,1.0,1.0,0.0
236,ANV345XTE001A,0,TA-R,0.0,2.0,2.0,2.0
237,ANV345XTE001A,2200,TA-R,0.0,1.0,1.0,1.0
238,ATM132X2B002A,0,TA-3,0.0,1.0,0.0,0.0
239,AUL086TA1003A,0,TA-1,0.0,1.0,0.0,0.0
240,CU048MA2012A,0,TA-1,0.0,2.0,0.0,0.0
241,AAB008YB2009A,0,TB-P,0.0,0.0,1.0,0.0
242,AAB008YM2023A,0,TB-P,0.0,0.0,5.0,5.0
243,AAB008YQ3020A,0,TB-U,0.0,0.0,1.0,0.0
244,AAB024MAA017A,0,TA-2,0.0,0.0,1.0,0.0
245,AAB024MAA019A,0,TA-2,0.0,0.0,1.0,0.0
246,AAB024XJ6011A,0,TA-3,0.0,0.0,1.0,0.0
247,AAB054NB6004A,2200,TA-3,0.0,0.0,1.0,0.0
248,AAB060EM2001A,0,TA-1,0.0,0.0,6.0,0.0
249,AAB060EM2001A,0,TA-2,0.0,0.0,1.0,0.0
250,AAB060NR1007A,0,TA-2,0.0,0.0,1.0,1.0
251,AAB063NW3008A,0,TA-1,0.0,0.0,1.0,0.0
252,AAB084CC9002A,0,TA-5,0.0,0.0,4.0,4.0
253,AAB096EL1019A,0,TA-2,0.0,0.0,2.0,0.0
254,AAS136XZ4001A,2200,TB-I,0.0,0.0,1.0,0.0
255,AAW008Y62016A,0,TB-P,0.0,0.0,1.0,1.0
256,AAW008Y62018A,0,TB-P,0.0,0.0,1.0,0.0
257,AAW016D53019A,0,TA-5,0.0,0.0,37.0,37.0
258,ABU008Y62011A,0,TB-U,0.0,0.0,2.0,0.0
259,ABU048MA7001A,0,TA-1,0.0,0.0,1.0,0.0
260,ABU048MA7005A,0,TA-1,0.0,0.0,1.0,0.0
261,ABU096EF2001A,0,TA-5,0.0,0.0,5.0,5.0
262,ABU096EF5001A,0,TA-2,0.0,0.0,1.0,1.0
263,ABU165MC4001A,0,TA-1,0.0,0.0,1.0,1.0
264,ABW048AC1009A,0,TB-U,0.0,0.0,2.0,0.0
265,ABW048AC1010A,0,TB-P,0.0,0.0,3.0,0.0
266,ABW072AF1004B,0,TB-P,0.0,0.0,1.0,0.0
267,ACD096EF2001B,0,TA-2,0.0,0.0,1.0,0.0
268,ACD096EF2001B,0,TA-3,0.0,0.0,4.0,3.0
269,AGA134KM1001A,2200,TA-2,0.0,0.0,1.0,1.0
270,AHQ0415L1003B,0,TB-R,0.0,0.0,1.0,0.0
271,ALW078EP1001A,0,TA-R,0.0,0.0,4.0,4.0
272,AMS078EN1001A,0,TA-5,0.0,0.0,13.0,13.0
273,AMS078EN1001A,0,TA-U,0.0,0.0,5.0,5.0
274,AMS078EN1001A,0,TB-5P,0.0,0.0,24.0,24.0
275,AMS078EN1002A,0,TA-2,0.0,0.0,3.0,3.0
276,AMS096EC1002A,0,TA-1,0.0,0.0,8.0,8.0
277,AMS096EC1002A,0,TA-P,0.0,0.0,12.0,12.0
278,AMS096EC1002A,0,TB-5P,0.0,0.0,7.0,7.0
279,AMS096EC3001B,0,TA-1,0.0,0.0,2.0,2.0
280,AMS096EC3001B,0,TA-2,0.0,0.0,4.0,4.0
281,AMS096EC3001B,0,TA-P,0.0,0.0,8.0,8.0
282,ANV0086A1075A,0,TB-P,0.0,0.0,4.0,0.0
283,ANV132X2C059A,0,TA-3,0.0,0.0,1.0,0.0
284,ANV153XT9103A,0,TB-IP,0.0,0.0,1.0,1.0
285,ANV345XTA010A,0,TA-5,0.0,0.0,1.0,1.0
286,AOK048TV1029A,0,TA-P,0.0,0.0,3.0,3.0
287,AQW024MAA017A,0,TB-R,0.0,0.0,1.0,0.0
288,ASS153XT9007A,0,TB-I,0.0,0.0,1.0,1.0
289,ATM132X2B002A,2200,TA-3,0.0,0.0,1.0,1.0
290,AYZ066TS1001A,0,TB-U,0.0,0.0,5.0,0.0
291,BU054MF1002A,0,TA-1,0.0,0.0,2.0,0.0
292,CU048MA2012A,2200,TA-1,0.0,0.0,2.0,0.0
293,AAB008YM2019A,2200,TB-P,0.0,0.0,0.0,0.5
294,AAB024MA6027A,2200,TA-2,0.0,0.0,0.0,1.0
295,AAB054NB2001A,2200,TA-1,0.0,0.0,0.0,1.0
296,AAB060EM2002A,2200,TA-2,0.0,0.0,0.0,1.0
297,AAB066TN1004A,2200,TA-1,0.0,0.0,0.0,1.0
298,AAW024MA6006C,2200,TA-2,0.0,0.0,0.0,1.5
299,AAW048TP1008B,2200,TA-2,0.0,0.0,0.0,1.5
300,AAW048TP1008B,2200,TA-3,0.0,0.0,0.0,1.0
301,AAW064MR1007A,2200,TA-1,0.0,0.0,0.0,0.5
302,AMS078C91003A,2200,TA-1,0.0,0.0,0.0,1.0
303,AMS078C91003A,2200,TA-2,0.0,0.0,0.0,1.0
304,AMS096EF2001A,2200,TA-3,0.0,0.0,0.0,2.0
305,IS048XJ2006A,3200,TA-1,0.0,0.0,0.0,1.0
