bd_id,oper,model
TDAHQ0282L3023A-A,2200,ICONN
ANI018YG1008B,2200,MAXUM
AQH040ZA1002C,2200,UTC2000
AAW064MR1001A,2200,UTC1000S
AAW064MR1001A,2200,UTC2000
ABU200N71003A,2200,UTC2000
ABU200N71004A,2200,UTC1000S
ABU200N71004A,2200,UTC2000
ACD096EL1001A,2200,UTC1000S
ACD096EL1001A,2200,UTC2000
ACD096EL1001A,2200,UTC3000
AGJ132X25005A,2200,UTC1000S
AGJ132X25005A,2200,UTC2000
AGJ132X25005A,2200,UTC3000
AQW008YM2001B,2200,MAXUM
ABW064AE1006A,2200,MAXUM-PLUS
ABW064AE1006A,2200,MAXUM
ABW072AF1003A,2200,MAXUM-BASE
ABW072AF1003A,2200,MAXUM-PLUS
ABW072AF1003A,2200,MAXUM
ABW072AF1003A,2200,ICONN-PLUS
AQW096EF2001B,2200,UTC1000S
AGJ252X29001A,2200,UTC2000
AGJ252X29001A,2200,UTC3000
ANV132X2A003A,2200,UTC1000S
ABW032YF1001B,2200,MAXUM-PLUS
ABW032YF1001B,2200,MAXUM
AOI064AE1036A,2200,MAXUM
AGJ132X2A001A,2200,UTC2000
AGJ132X2A002A,2200,UTC2000
AGJ132X2A002A,2200,UTC3000
AGJ132X2A010A,2200,UTC2000
AGJ132X2A009A,2200,UTC2000
AHQ0282L3002A,2200,ICONN
AAW024MA6022C,2200,UTC1000S
AAW024MA6022C,2200,UTC2000
ABU084CC2002B,2200,UTC1000S
ABU084CC2002B,2200,UTC2000
AAW008Y62002D,2200,MAXUM-PLUS
AAW008Y62002D,2200,MAXUM
AAW008Y62002D,2200,ICONN
AGA008Y62003A,2200,MAXUM-PLUS
AGA008Y62003A,2200,MAXUM
ABW048AC1006A,2200,MAXUM-PLUS
ABW048AC1006A,2200,MAXUM
AQW084CC2004A,2200,UTC1000S
AQW084CC2004A,2200,UTC3000
AQW084CC2004A,2200,MAXUM
AQW084CC2002A,2200,UTC1000S
AQW084CC2002A,2200,UTC2000
AQW084CC2002A,2200,MAXUM-PLUS
AQW084CC2002A,2200,MAXUM
AQW096EF2002A,2200,UTC1000S
AQW096EF2002A,2200,UTC2000
TDANV0086A1079A-A,2200,MAXUM-PLUS
ANV048TR2012A,2200,UTC1000S
ANV048TR2012A,2200,UTC2000
ANV048TR2012A,2200,MAXUM-PLUS
TDAAB121XV7003A-A,2200,UTC2000
TDAAB121XV7004A-A,2200,UTC2000
ABU008YD2009A,2200,MAXUM
AAS008YM2015A,2200,MAXUM
AAS008YM2015A,2200,ICONN
ANI032AA1015A,2200,MAXUM
AAB024MA6022A,2200,UTC1000S
AAB024MA6022A,2200,UTC2000
AAB024MA6022A,2200,UTC3000
ABW048AC1009A,2200,MAXUM
AAS008YQ9001A,2200,MAXUM
AAS008YQ9001A,2200,ICONN
ABUEA3W001_A,2200,UTC2000
ABUEA3W001_A,2200,UTC3000
ABUEA3W001_A,3200,UTC2000
ABUEA3W001_A,3200,UTC3000
AAB024MA6018A,2200,UTC1000S
AAB024MA6018A,2200,UTC2000
AAB090MV1002A,2200,UTC1000S
AAB090MV1002A,2200,UTC2000
AAW064MR1015A,2200,UTC1000S
AAW064MR1015A,2200,UTC2000
AAS008YM2018A,2200,MAXUM
AAS008YM2018A,2200,ICONN
NI008YK1008A,2200,MAXUM
NI008YK1008A,2200,ICONN-PLUS
ANV132X2C001A,2200,UTC2000
AHD048MA7001A,2200,UTC2000
AOI064AE1041A,2200,MAXUM
AAW008YM2002A,2200,MAXUM
ANV132X25014A,2200,UTC2000
ANV132X25015A,2200,UTC2000
AAW024MA6045A,2200,UTC2000
AAS048TP2024A,2200,ICONN
AUK012DN2004A,2200,UTC2000
AUK012DN2004A,2200,UTC3000
AAB048TW2002A,2200,UTC1000S
AAB048TW2002A,2200,UTC2000
AAB048TW2002A,2200,MAXUM-PLUS
AAW048TP1043A,2200,UTC1000S
AAW048TP1043A,2200,UTC2000
AAS008YQ9004A,2200,MAXUM
AAS066TS1008A,2200,MAXUM
ABU165ML3014A,2200,UTC1000S
AQB066TN1004A,2200,MAXUM
ANV132X25009A,2200,UTC2000
ABU008YQ2010A,2200,MAXUM
ALW200KK2013A,2200,UTC1000S
ALW200KK2013A,2200,UTC2000
ABU008YQ2010A,2200,RAPID
ABU008YQ2016A,2200,MAXUM
ALW200KK2002A,2200,UTC3000
ALW200KK2003A,2200,UTC3000
ALW200KK2004A,2200,UTC3000
ALW200KK2005A,2200,UTC1000S
ALW200KK2005A,2200,UTC2000
ALW200KK2006A,2200,UTC3000
ALW132NY4008A,2200,UTC1000S
ALW132NY4008A,2200,UTC2000
AGJ132X2A004A,2200,UTC1000S
AGJ132X2A004A,2200,UTC2000
AGA048MA2013A,2200,UTC1000S
AGA048MA2013A,2200,UTC2000
AGJ132X25010A,2200,UTC2000
AAS008YM2019A,2200,MAXUM
AAS008YM2019A,2200,ICONN
AHQ0413V1001A,2200,ICONN
AHQ0413V1001A,3200,ICONN
ALW132NY4009A,2200,UTC2000
ALW132NY4014A,2200,UTC1000S
ALW132NY4014A,2200,UTC2000
AGJ132X25008A,2200,UTC1000S
AGJ132X25008A,2200,UTC2000
AGJ132X25008A,2200,UTC3000
AAW024XW3001A,2200,UTC2000
ANV0086A1001A,2200,MAXUM-PLUS
ANV0086A1001A,2200,MAXUM
ACD054TN1002B,2200,UTC3000
ACD054TN1002B,2200,UTC5000S
ACD054TN1002B,2200,MAXUM
ANV048TR2049A,2200,UTC1000S
ANV048TR2027A,2200,UTC1000S
ANV048TR2027A,2200,MAXUM-PLUS
ANV048TR2038A,2200,UTC1000S
ANV048TR2048A,2200,UTC1000S
AAB060NR1007A,2200,UTC1000S
AAB060NR1007A,2200,UTC2000
AAB024MA6012A,2200,UTC1000S
AAB024MA6012A,2200,UTC2000
ABU048MA4009A,2200,UTC1000S
ABU090MV2001A,2200,UTC1000S
ABU090MV2001A,2200,UTC2000
ABU064MR1003A,2200,UTC2000
AB024MA5003A,2200,UTC2000
ABW048AC1005B,2200,MAXUM-PLUS
ABW048AC1005B,2200,MAXUM
AGA134N91002A,2200,UTC3000
ANV132X25006B,2200,UTC2000
ALW048TW1050A,2200,UTC1000S
ALW048TW1050A,2200,UTC2000
AHQ0282J2003A,2200,ICONN
AHQ0282J2003A,2200,ICONN-PLUS
AAB008YQ2027A,2200,MAXUM
ANV0086A1025A,2200,ICONN
ABU054MF2001B,2200,UTC1000S
ABU054MF2001B,2200,UTC2000
ABU054MF2001B,2200,UTC3000
ACD060CD3002A,2200,UTC1000S
AAB008YQ2003A,2200,MAXUM-PLUS
AAB008YQ2003A,2200,MAXUM
AVE054TS1001B,2200,UTC2000
ABU008YM2003A,2200,MAXUM
ABU008YM2003A,2200,ICONN-PLUS
AOK016D53001A,2200,UTC2000
ANV153XT3010A,2200,UTC2000
ANV153XT3010A,2200,MAXUM-PLUS
ABU200KX1002A,2200,UTC2000
ABU200KX1002A,3200,UTC2000
AHQ0442J3001A,2200,ICONN
AHQ0442J3001A,2200,ICONN-PLUS
AHQ0442J3001A,3200,ICONN
AHQ0442J3001A,3200,ICONN-PLUS
ANV0086A1028A,2200,MAXUM-PLUS
ANV0086A1029A,2200,MAXUM-PLUS
ABU024MA6013A,2200,UTC2000
ABU165ML4014A,2200,UTC1000S
ALW132NY4013A,2200,UTC2000
AHD048MA7002A,2200,UTC2000
AYT132X25001A,2200,UTC2000
AYT132X25001A,2200,UTC3000
ALW048TW1048A,2200,UTC2000
ALW048TW1058A,2200,UTC2000
AAW016D53008A,2200,UTC2000
OI072AF1039A,2200,MAXUM-PLUS
OI072AF1039A,2200,MAXUM
AAB008Y62011A,2200,MAXUM-PLUS
AAB008Y62011A,2200,MAXUM
AAB008Y62015A,2200,MAXUM
ALW200KK2007A,2200,UTC3000
ABU024MA6007A,2200,UTC1000S
ABU024MA6007A,2200,UTC2000
AAB008YQ2028A,2200,MAXUM
AAB008YQ2030A,2200,MAXUM
ANV0086B1001A,2200,ICONN
ANV0086B1001A,2200,ICONN-PLUS
AAB096EL1001A,2200,UTC1000S
AAB096EL1001A,2200,UTC2000
AAB096EL1001A,2200,MAXUM-PLUS
AAW064MR1009A,2200,UTC1000S
AAW064MR1009A,2200,UTC2000
ABU200N71001D,2200,UTC2000
AAB008YQ2001B,2200,MAXUM-PLUS
AAB008YQ2001B,2200,MAXUM
AAB084N43001A,2200,UTC2000
AAW024MAA002A,2200,UTC1000S
ABU078EA1002A,2200,UTC1000S
ABU078EA1002A,2200,UTC2000
ABU096EA1003A,2200,UTC1000S
ANI020YU1003A,2200,ICONN
AHQ028DX1006A,2200,UTC3000
ANV132X2A002A,2200,UTC2000
ANV132X2A002A,2200,UTC3000
ANV153XT3005A,2200,UTC2000
ANV153XT3007A,2200,UTC2000
ANV153XT3007A,2200,MAXUM-PLUS
ABU024XW3002A,2200,UTC2000
AAB063XM5002A,2200,UTC2000
AAB063XM5002A,3200,UTC2000
AYT132X2C001A,2200,UTC2000
ALW048TW1059A,2200,UTC2000
ALW048TW1057A,2200,UTC2000
ALW200KK2014A,2200,UTC3000
ABU096KH2001A,2200,UTC2000
ABU096KH2001A,2200,UTC3000
ABU096KH2001A,3200,UTC2000
ABU096KH2001A,3200,UTC3000
AAB024XJ6009A,2200,UTC2000
AAB024XJ6009A,3200,UTC2000
AGJ132X22002A,2200,UTC2000
AGJ132X25011A,2200,UTC2000
ABU200N74001A,2200,UTC1000S
AAB024MA5013A,2200,UTC1000S
ABU134N92001A,2200,UTC1000S
ALW132NY4019A,2200,UTC1000S
ALW132NY4019A,2200,UTC2000
AQW090MV1007A,2200,UTC2000
AQW090MV1007A,2200,UTC3000
AQB066TN1002A,2200,MAXUM
AOK016D53006A,2200,UTC2000
ABU200KX1003A,2200,UTC2000
ABU200KX1003A,3200,UTC2000
ANV132X2A005A,2200,UTC2000
AAW063XM5001A,2200,UTC3000
AHQ0415L1001A,2200,ICONN
AHQ0415L1001A,2200,ICONN-PLUS
ABU008YD2005A,2200,MAXUM
AAS008YM2013B,2200,MAXUM
ANV132X2C003A,2200,UTC2000
ANV132X25016A,2200,UTC3000
ANV132X22001A,2200,UTC2000
AAB008Y62018A,2200,MAXUM
AAB008YB2010A,2200,MAXUM
AAB063NW3010A,2200,UTC1000S
AAB063NW3010A,2200,UTC2000
AAB024XJ7003A,2200,UTC2000
AAB024XJ7003A,3200,UTC2000
AAW016D53012A,2200,UTC2000
AAW016D53014A,2200,UTC2000
AAW016D53014A,2200,MAXUM-PLUS
AAW016D53015A,2200,UTC2000
AAW024XJ6007B,2200,UTC2000
AAW024XJ6007B,3200,UTC2000
AAW024XJ6017A,2200,UTC2000
AAW024XJ6017A,3200,UTC2000
AAW024XJ6019A,2200,UTC2000
AAW024XJ6019A,3200,UTC2000
AAB008Y62016A,2200,MAXUM-PLUS
AAB008Y62016A,2200,MAXUM
AAB008YD2008A,2200,MAXUM
AHQ0442L4001A,3200,ICONN
AHQ0442L4001A,2200,ICONN
ACD008DR1001A,2200,UTC2000
ACD008DR1001A,3200,UTC2000
AGJ132X25009A,2200,UTC2000
AGJ132X2A007A,2200,UTC1000S
AGJ132X2A007A,2200,UTC2000
AGJ132X2A011A,2200,UTC2000
AGJ132X2C003A,2200,UTC2000
ALW048TW1065A,2200,UTC1000S
ANV132X25013B,2200,UTC2000
ANV132X25013B,2200,UTC3000
ANV153XT3009A,2200,UTC2000
ANV153XT3011A,2200,UTC2000
ANV153XT8016A,2200,UTC2000
ANV0086A1034A,2200,MAXUM-PLUS
ANV0086A1034A,2200,MAXUM
ANV0086A1035A,2200,MAXUM-PLUS
ANV0086A1035A,2200,MAXUM
ANV0086A1036A,2200,MAXUM-PLUS
ABU054TA1017A,2200,UTC1000S
ABU054TA1017A,2200,UTC2000
AAW048TP1032C,2200,UTC2000
ABU165MC3022A,2200,UTC1000S
ANV0086A1039A,2200,ICONN
ANV0086A1033A,2200,MAXUM-PLUS
ANV153XT8018A,2200,UTC3000
AAB008YQ2011A,2200,MAXUM
AAB048TW2014A,2200,UTC2000
AAW024MA6005B,2200,UTC2000
ABU200N71002C,2200,UTC1000S
ABU200N71002C,2200,UTC2000
AQW096RG2001A,2200,UTC1000S
AAB024MA6024A,2200,UTC1000S
AAB024MA6024A,2200,UTC2000
AAB024MA6023A,2200,UTC1000S
AIS048ME3001A,2200,UTC1000S
AIS048ME3001A,2200,UTC2000
AQW024MAA002A,2200,UTC1000S
AQW024MAA002A,2200,UTC2000
ANV0086B1003A,2200,ICONN
ALW132NY4012A,2200,UTC1000S
ALW132NY4012A,2200,UTC2000
AEU0086A1003A,2200,ICONN
AHQ0242J1001B,2200,ICONN
AAS008YM2021A,2200,MAXUM
AAW024XW3002B,2200,UTC2000
AAB008YQ2014A,2200,MAXUM
AAW016D53013A,2200,UTC2000
AHQ028DX1004A,2200,UTC3000
AQW024MA6001A,2200,UTC1000S
AQW024MA6001A,2200,UTC2000
AHQ028DX1005A,2200,UTC3000
ABU008YQ2008A,2200,MAXUM
ANV0086A1041A,2200,MAXUM-PLUS
ANV0086A1041A,2200,MAXUM
ANV0086A1044A,2200,MAXUM-PLUS
ANV0086A1044A,2200,MAXUM
ANV0086B1005A,2200,ICONN
ANV0086A1037A,2200,MAXUM-PLUS
ANV0086A1037A,2200,MAXUM
ABU060MV4001A,2200,UTC2000
AQW090MV1008A,2200,UTC1000S
ANI010YK1008A,2200,MAXUM
AAS008YD1003A,2200,MAXUM
ALW078MD2003A,2200,UTC1000S
ALW078MD2003A,2200,UTC2000
ALW132NY4011A,2200,UTC1000S
ALW132NY4011A,2200,UTC2000
AGJ132X2A005A,2200,UTC2000
ANV345XTB001A,2200,UTC2000
ANV345XTB001A,3200,UTC2000
ANV345XTB001A,3400,UTC2000
AAW024XW3004A,2200,UTC2000
ALW132NY4037A,2200,UTC1000S
ANV132X25018A,2200,UTC1000S
ANV132X25018A,2200,UTC2000
ANV132X25018A,2200,UTC3000
AGA008Y62004A,2200,MAXUM-PLUS
AGA008Y62004A,2200,MAXUM
ALW048TW1053A,2200,UTC1000S
ALW048TW1053A,2200,UTC2000
ALW048TW1054A,2200,UTC1000S
ALW048TW1054A,2200,UTC2000
ALW200KK2009A,2200,UTC3000
ANV0086A1026A,2200,MAXUM-PLUS
AAW024MA6048A,2200,UTC1000S
AAW024MA6048A,2200,UTC2000
ASM078EQ1001B,2200,UTC1000S
ABW064AE1011A,2200,MAXUM-PLUS
ABW064AE1011A,2200,MAXUM
AAW008YM2005A,2200,MAXUM
AAS008YD2022A,2200,MAXUM
AHQ028DX1002B,2200,UTC3000
AGJ132X25016A,2200,UTC1000S
ALW048TW1049A,2200,UTC1000S
ALW048TW1049A,2200,UTC2000
ABU153XT9006A,2200,ICONN
ANI008YK1019A,2200,MAXUM
ALW048TW1066A,2200,UTC1000S
ALW048TW1066A,2200,UTC2000
ALW048TW1067A,2200,UTC1000S
ALW048TW1067A,2200,UTC2000
ALW200KK2010A,2200,UTC3000
AAB008Y62022A,2200,MAXUM-PLUS
AAB008Y62022A,2200,MAXUM
AAB008YQ2036A,2200,MAXUM
AAB008YQ2037A,2200,MAXUM
AAS063NW1004B,2200,MAXUM
ACD008DR1005A,2200,UTC1000S
ACD008DR1005A,2200,UTC3000
AAB008YQ2039A,2200,MAXUM
AAB008YM2038A,2200,MAXUM
ALW048TW1047A,2200,UTC1000S
ALW048TW1047A,2200,UTC2000
ANV132X25012A,2200,UTC2000
AAS008YD2027A,2200,MAXUM
OK048TV1011A,2200,UTC1000S
AAS008YM2028A,2200,MAXUM
ANV0086A1030A,2200,MAXUM-PLUS
ANV0086A1030A,2200,ICONN
ABU008YM2005A,2200,MAXUM
AAS008Y62004A,2200,MAXUM
ACS054TN1001A,2200,UTC2000
ANV132X25011A,2200,UTC1000S
ANV132X25011A,2200,UTC2000
ANV132X25011A,2200,UTC3000
ALW048TW1063A,2200,UTC1000S
ALW048TW1063A,2200,UTC2000
BW036AB1003A,2200,MAXUM
ABU008YQ2014A,2200,MAXUM
AAW064MR1004A,2200,UTC1000S
ANI008YK1014A,2200,MAXUM
ANI008YK1014A,2200,RAPID
ACO044TU2001A,2200,MAXUM
ABU063NW3004A,2200,UTC1000S
ABU024MA6018A,2200,UTC1000S
ABU008YQ2017A,2200,MAXUM
AAB008YQ2034A,2200,MAXUM
AAB008YQ2034A,2200,RAPID
ABU008YQ2003A,2200,MAXUM
ABU008YQ2003A,2200,ICONN-PLUS
ABW052AC1003A,2200,MAXUM
AAB008Y62019A,2200,MAXUM
ANI010YK3003A,2200,MAXUM
ABU008Y62001A,2200,MAXUM-PLUS
ABU008Y62001A,2200,MAXUM
ABU008Y62001A,2200,ICONN-PLUS
ABU008Y62001A,2200,RAPID
ABU008YD2012A,2200,MAXUM
ABW064AE1010A,2200,MAXUM-PLUS
ABW064AE1010A,2200,MAXUM
ABU048TP2004A,2200,UTC1000S
ANI008YK1020A,2200,MAXUM
AAB024MA6011A,2200,UTC2000
AAS008YM2027A,2200,ICONN
AAS008YM2026A,2200,MAXUM
ABU096XX2001A,2200,UTC2000
ABU096XX2001A,2200,UTC3000
ABU096XX2001A,3200,UTC2000
ABU096XX2001A,3200,UTC3000
ABU060C32001D,2200,UTC1000S
ABU060C32001D,2200,UTC2000
ANV345XTB002A,3400,UTC3000
ANV345XTB002A,3200,UTC2000
ANV345XTB002A,2200,UTC2000
AAB024MAA002A,2200,UTC1000S
ALW200KK2008A,2200,UTC3000
ALW132NY4001A,2200,UTC2000
AUL200KX1001A,2200,UTC2000
AUL200KX1001A,3200,UTC2000
ALW048TW1068A,2200,UTC1000S
ALW048TW1068A,2200,UTC2000
AAB008YQ2038A,2200,MAXUM
AAB048TW2001A,2200,UTC1000S
AAB048TW2001A,2200,UTC2000
BU090NC1006A,2200,UTC1000S
AAB048TW2005A,2200,UTC1000S
AAB048TW2005A,2200,UTC2000
AAB008YM2034A,2200,MAXUM
ABU100X69003A,2200,UTC2000
AVE054TS1003B,2200,UTC3000
AVE054TS1003B,3200,UTC3000
AAB063NW3009A,2200,UTC2000
AAW024MA6016B,2200,UTC1000S
AAB008YD2012A,2200,MAXUM
AAB008YD2012A,3200,MAXUM
ALW078MD2001A,2200,UTC1000S
ALW078MD2001A,2200,UTC2000
ABU048MA3001A,2200,UTC1000S
ABU048MA3001A,2200,UTC2000
ABU024MA6013B,2200,UTC1000S
AAW008YM2006A,2200,MAXUM-PLUS
ABU024MA6013B,2200,UTC2000
AAW024MA6046B,2200,UTC2000
ASS153XT9003A,2200,UTC2000
AAB008Y62024A,2200,MAXUM
AVE008YD2003A,2200,MAXUM
ALW048TW1071A,2200,UTC1000S
ALW048TW1071A,2200,UTC2000
ALW096EE2001A,2200,UTC2000
AGA060NR1002A,2200,MAXUM
AAW024MA6035B,2200,UTC1000S
AAW024MA6035B,2200,UTC2000
AAW024MA6039C,2200,UTC1000S
AAW024MA6039C,2200,UTC2000
AQB066TN1005A,2200,MAXUM
AAW063NW3004A,2200,UTC2000
ALW152N31014A,2200,UTC1000S
ALW152N31014A,2200,UTC2000
ALP119CF5009A,2200,UTC2000
ALP119CF5009A,3200,UTC2000
AAW024MAA001A,2200,UTC1000S
ALW132NY4035A,2200,UTC1000S
ALW132NY4035A,2200,UTC2000
AB054TA1002A,2200,UTC1000S
AB054TA1002A,2200,UTC2000
AAB008YM2035A,2200,MAXUM
ABU008YM2006A,2200,MAXUM-PLUS
ABU008YM2006A,2200,MAXUM
ABU008YM2006A,2200,ICONN-PLUS
ACD066TN1007A,2200,UTC1000S
ACD066TN1007A,2200,UTC2000
AHQ0225N1002A,2200,ICONN
AHQ0225N1002A,2200,ICONN-PLUS
AAW064MR1016A,2200,UTC1000S
AOK016D53005A,2200,UTC2000
AHQ0262Q1001B,2200,ICONN
ABU064MR1004A,2200,UTC1000S
AAB024MAA005A,2200,UTC1000S
AOK036RP1001A,2200,UTC1000S
AOK036RP1001A,2200,UTC2000
AB054NR1001A,2200,UTC1000S
AB054NR1001A,2200,UTC2000
ABU056TH2001A,2200,UTC1000S
ABU056TH2001A,2200,UTC2000
AMS048TW1029A,2200,UTC1000S
AMS048TW1029A,2200,UTC2000
AMS048TW1029A,2200,MAXUM-PLUS
AMS048TW1030A,2200,UTC1000S
AMS048TW1030A,2200,UTC2000
ABU008YM2001A,2200,MAXUM-PLUS
ABU008YM2001A,2200,MAXUM
ABU008YQ2018A,2200,MAXUM
ANV132X25003B,2200,UTC2000
ANV132X25003B,2200,UTC3000
ALW200KK2001A,2200,UTC1000S
ALW200KK2001A,2200,UTC2000
ALW200KK2001A,2200,UTC3000
AAW064MR1013A,2200,UTC1000S
AGA054NB1006A,2200,MAXUM
ABU054NO2008A,2200,UTC1000S
AAB024MA5008A,2200,UTC1000S
AMS048TW1064A,2200,UTC1000S
AAB024MA5008A,2200,UTC2000
AAW008YM1013A,2200,MAXUM
ABU048TP2007A,2200,UTC1000S
ABU048TP2007A,2200,UTC2000
ANV132X2A004A,2200,UTC2000
ABU008YD2010A,2200,ICONN
ABU008YD2010A,3200,ICONN
AAB024XJ6008A,2200,UTC2000
ABU144C71001B,2200,UTC1000S
ABU144C71001B,2200,UTC2000
AAS008YM2011A,2200,MAXUM
AAB008YQ2005A,2200,MAXUM
AAB008YQ2005A,2200,RAPID
AAB008YQ2005A,3200,MAXUM
AAB008YQ2005A,3200,RAPID
ANV0086A1040A,2200,MAXUM-PLUS
ANV0086A1040A,2200,MAXUM
ACS054TS1006A,2200,UTC1000S
ACS054TS1006A,2200,UTC2000
AAB090NC7003A,2200,UTC1000S
AAB090NC7003A,2200,UTC2000
ANV132X25002B,2200,UTC1000S
ANV132X25002B,2200,UTC2000
ANV132X25002B,2200,UTC3000
AAS048TG2008A,2200,MAXUM
AEU0086B1001A,2200,ICONN
ACD066TN1006A,2200,UTC1000S
ACD066TN1006A,2200,UTC2000
AAW016D53009A,2200,UTC2000
AAW016D53010A,2200,UTC2000
AHQ0345J1001A,2200,ICONN
AAS008YQ2021A,2200,MAXUM
AAW024MA6019B,2200,UTC1000S
AAW024MA6019B,2200,UTC2000
AAB008YB2005A,2200,MAXUM-PLUS
AAB008YB2005A,2200,MAXUM
AQB054TN1001A,2200,ICONN
AQB054TN1001A,3200,ICONN
ABU165MC3023A,2200,UTC1000S
AHQ0343A1001A,2200,ICONN-PLUS
AHQ0343A1001A,3200,ICONN
AHQ0343A1001A,3200,ICONN-PLUS
AHQ0343A1001A,2200,ICONN
ABU064MR1002A,2200,UTC2000
AAB096EL1002A,2200,UTC1000S
AAB096EL1002A,2200,UTC2000
AHQ0242D1001B,2200,UTC2000
AHQ0242D1001B,2200,UTC3000
AAB066TN1004A,2200,UTC1000S
AAB066TN1004A,2200,UTC2000
AAB066TN1004A,2200,MAXUM
AAB024MAA001A,2200,UTC2000
ABU024MA6009A,2200,UTC2000
AGA096EL2001A,2200,UTC1000S
AGA096EL2001A,2200,UTC2000
AQW090MV1006A,2200,UTC2000
AAB063NW3005A,2200,UTC2000
ABU056TH2002A,2200,UTC1000S
ABU056TH2002A,2200,UTC2000
GA048MA2009B,2200,UTC1000S
AEU0086A1002A,2200,MAXUM-PLUS
AZA0086A1001B,2200,ICONN
AAS008YM2020A,2200,MAXUM
AAB024XJ6005A,3200,UTC2000
AAB024XJ6005A,2200,UTC2000
