process_id,remark
020YU001,A0803CB0826
012Y1002,A0803CB0938 (KNS)
020YU006,A0803CB0826 (KNS)
020YU002,A0803CB0826 (KNS)
0282J028,A0803CB0991(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
0086A137,A0803CB1212(KNS)
064MR026,A0801CB0746(UTC)
064MR026,A0803CB0746(KNS)
345XT065,A0801CB1285(UTC)
345XT065,A0803CB1323(KNS)
345XT065,A0801CB1285(UTC)
345XT065,A0803CB1323(KNS)
345XT065,A0801CB1285(UTC)
345XT065,A0803CB1323(KNS)
391KJ002,A0803CB1039(KNS)
391KJ002,A0803CB1039(KNS)
391KJ002,A0803CB1039(KNS)
153XT189,A0801CB1072(UTC)
153XT189,A0803CB1294(KNS)
0086A172,A0803CB1212(KNS)
0086A188,A0803CB1212(KNS)
064MR023,A0801CB0746(UTC)
064MR023,A0803CB0746(KNS)
0282J104,A0803CB0991(KNS)
162KE035,A0803CB0818(KNS)
252X2012,A0801CB1176(UTC)
252X2012,A0803CB1295(KNS)
252X2012,A0801CB1176(UTC)
252X2012,A0803CB1295(KNS)
0225H006,A0801CB1218(UTC)
0225H006,A0803CB1218(KNS)
153XT136,A0801CB1072(UTC)
153XT136,A0803CB1294(KNS)
153XT136,A0801CB1072(UTC)
153XT136,A0803CB1294(KNS)
008YM164,A0803CB0832(KNS)
096EL078,A0803CB1240(KNS)
084UC208,A0803CB0785(KNS)
016D5012,A0801CB0934(UTC)
016D5012,A0803CB0934(KNS)
056TH081,A0801CB1393(UTC)
056TH081,A0801CB1393(UTC)
200N7027,A0801CB1032(UTC)
078EA008,A0801CB1021(UTC)
078EA008,A0803CB1021(KNS)
008YK046,A0803CB1315(KNS)
192X8003,A0803CB1295(KNS)
0086A194,A0803CB1212(KNS)
024XW020,A0801CB1190
024XW020,A0801CB1190
024XW020,A0801CB1190
024XW020,A0801CB1190
024XW022,A0801CB1190
024XW022,A0801CB1190
024XW022,A0801CB1190
024XW022,A0801CB1190
008YQ157,A0803CB1050(KNS)
096EL097,A0801CB1331(UTC)
096EL097,A0803CB1331(KNS)
162KE038,A0803CB1122(KNS)
078EO006,A0803CB1280(KNS)
048TP199,A0801CB1000(UTC)
048TP199,A0803CB1000(KNS)
024MA084,A0801CB0373
024MA091,A0801CB0533
060MV007,A0801CB0248
084XU012,A0801CB0486 (UTC)
084XU012,A0803CB1324 (KNS)
084XU012,A0801CB0486 (UTC)
084XU012,A0803CB1324 (KNS)
060NL014,A0801CB0248(UTC)
048MW009,A0801CB0248
048MW001,A0801CB0248
054MF007,A0801CB0514
0442J037,A0803CB1294(KNS)
0442J037,A0803CB1294(KNS)
078EN019,A0801CB1338(UTC)
078EN019,A0803CB1338(KNS)
078EN020,A0801CB1338(UTC)
078EN020,A0803CB1338(KNS)
0086A186,A0803CB1212(KNS)
048TR042,A0801CB1192(UTC)
048TR042,A0803CB1192(KNS)
0086A138,A0803CB1212(KNS)
0086A150,A0803CB1212(KNS)
048TV269,A0801CB0655(UTC)
048TV269,A0803CB0655(KNS)
016D5020,A0801CB0934(UTC)
016D5020,A0803CB0934(KNS)
153XT134,A0801CB1072(UTC)
153XT134,A0803CB1294(KNS)
066TS030,A0803CB0800(KNS)
048XV001,A0801CB0514(UTC)
048XZ008,A0801CB0571
008YD064,A0803CB1038
048TP124,A0801CB1170(UTC)
096EL060,A0801CB1127(UTC)
0086A121,A0803CB1212(KNS)
162KE005,A0801CB0818 (UTC)
162KE005,A0803CB0818 (KNS)
008YQ207,A0803CB1365(KNS)
024XJ078,A0801CB1190(UTC)
024XJ078,A0801CB1190(UTC)
024XJ078,A0801CB1190(UTC)
024XJ078,A0801CB1190(UTC)
024MA274,A0801CB1057(UTC)
024MA274,A0803CB1057(KNS)
008YQ182,A0803CB1341(KNS)
008YD134,A0803CB1340(KNS)
008YM157,A0803CB0918(KNS)
008YD128,A0803CB1340(KNS)
024MA278,A0801CB1057(UTC)
024MA278,A0803CB1057(KNS)
060EM004,A0801CB1291(UTC)
024XJ071,A0801CB1190(UTC)
024XJ071,A0801CB1190(UTC)
096EL079,A0803CB1240(KNS)
096EL063,A0803CB1239(KNS)
008YQ132,A0803CB1228(KNS)
008DR055,A0803CB1198(KNS)
048TP094,A0801CB1000 (UTC)
048TP094,A0803CB1000 (KNS)
024MA093,A0801CB0533
024MA046,A0801CB0373
048TP076,A0801CB0831 (UTC)
048TP076,A0803CB0831 (KNS)
024MA034,A0801CB0533
048TP318,A0801CB1346(UTC)
048TP318,A0803CB1346(KNS)
096EF033,A0801CB1087(UTC)
096EF033,A0803CB1087(KNS)
054MF003,A0801CB0248
168RM006,A0803CB1207(KNS)
086TA127,A0801CB0462(UTC)
200N7031,A0801CB1032(UTC)
200N7031,A0803CB1032(KNS)
096EF066,A0801CB1211(UTC)
096EF066,A0801CB1205(UTC)
048MA366,A0801CB1057
096EF044,A0801CB1211(UTC)
096EF044,A0801CB1205(UTC)
036AB062,A0803CB0430
032YF074,A0803CB0634
032YB010,A0803CB0783(KNS)
072AF132,A0803CB0424
048TR122,A0801CB1192(UTC)
048TR122,A0803CB1192(KNS)
0086B026,A0803CB1286(KNS)
0086B026,A0803CB1286(KNS)
0442J026,A0803CB1181(KNS)
0442J026,A0803CB1181(KNS)
0415L019,A0803CB1253(KNS)
0345V009,A0803CB1294(KNS)
0345V009,A0803CB1294(KNS)
0225N012,A0803CB1267(KNS)
0442J027,A0803CB1181(KNS)
0442J027,A0803CB1181(KNS)
132NY052,A0801CB1176(UTC)
096EL104,A0801CB1300(UTC)
096EL104,A0803CB1300(KNS)
060NR015,A0801CB0724
048TW497,A0801CB1151(UTC)
096EF059,A0801CB1265(UTC)
096EF059,A0803CB1265(KNS)
0086A184,A0803CB1212(KNS)
0086A185,A0803CB1212(KNS)
048TR076,A0801CB1192(UTC)
048TR076,A0803CB1192(KNS)
153XT194,A0801CB1072(UTC)
153XT194,A0803CB1294(KNS)
153XT097,A0803CB1294(KNS)
0086A189,A0803CB1212(KNS)
153XT193,A0801CB1072(UTC)
153XT193,A0803CB1294(KNS)
153XT094,A0803CB1294(KNS)
345XT068,A0801CB1285(UTC)
345XT068,A0803CB1323(KNS)
345XT068,A0801CB1285(UTC)
345XT068,A0803CB1323(KNS)
345XT068,A0801CB1285(UTC)
345XT068,A0803CB1323(KNS)
096EI023,A0801CB1277(UTC)
096EI023,A0803CB1331(KNS)
044TT002,A0801CB1062(UTC)
008YD056,A0803CB1038
054TS014,A0801CB0929
008YD083,A0803CB1038(KNS)
048XV002,A0801CB0514(UTC)
064MR054,A0801CB0746(UTC)
008Y6113,A0803CB1233(KNS)
008Y6100,A0803CB0913(KNS)
084UC202,A0801CB0660(UTC)
084UC202,A0803CB0660(KNS)
0086A165,A0803CB1212(KNS)
0086A132,A0803CB1212(KNS)
096EL021,A0801CB1102(UTC)
024MA280,A0801CB1057(UTC)
024MA280,A0803CB1057(KNS)
024MA279,A0801CB1057(UTC)
024MA279,A0803CB1057(KNS)
060NR046,A0801CB0745(UTC)
060NR046,A0803CB0745(KNS)
063XM009,A0801CB1232(UTC)
063XM009,A0801CB1232(UTC)
060NR048,A0801CB1363(UTC)
060NR048,A0803CB1363(KNS)
084RB005,A0801CB0747(UTC)
084RB005,A0803CB0747(KNS)
048TW407,A0801CB0864 (UTC)
178NN002,A0801CB1332
054NB025,A0801CB0248
054TN110,A0801CB0891 (UTC)
054TN110,A0803CB0808 (KNS)
054TN104,A0801CB0549(UTC)
054TN104,A0803CB0549(KNS)
008YQ126,A0803CB0974(KNS)
008YQ126,A0803CB0974(KNS)
008YQ170,A0803CB1050(KNS)
054TN076,A0801CB0515 (UTC)
054TN076,A0803CB0515 (KNS)
008YQ216,A0803CB1357(KNS)
008YQ216,A0803CB1357(KNS)
063NW066,A0801CB1232(UTC)
048TW394,A0801CB0850 (UTC)
048TW394,A0803CB0850 (KNS)
048TW396,A0801CB0864
024MA225,A0801CB1057
008YB027,A0803CB0783
008YQ136,A0803CB1050(KNS)
024MA218,A0801CB1057(UTC)
060NR037,A0801CB0745(UTC)
060NR037,A0803CB0745(KNS)
008YQ220,A0803CB1341(KNS)
008YQ219,A0803CB1341(KNS)
084UC178,A0801CB1250(UTC)
084UC178,A0803CB1250(KNS)
024MA200,A0801CB1057(UTC)
134N9012,A0801CB1106(UTC)
134N9012,A0803CB1106(KNS)
008YM141,A0803CB0832(KNS)
048TW404,A0801CB0850 (UTC)
048TW404,A0803CB0850 (KNS)
008YB031,A0803CB0783 (KNS)
096EF048,A0801CB1257(UTC)
024MA224,A0801CB1057
063NW067,A0801CB1232(UTC)
024MA150,A0801CB1057(UTC)
063NW090,A0801CB1232(UTC)
063NW090,A0803CB1232(KNS)
008YB023,A0803CB0783
008YQ096,A0803CB0974(KNS)
008YQ133,A0803CB1228(KNS)
016D5015ENG,A0801CB0934(UTC)
016D5015ENG,A0803CB0934(KNS)
016D5016ENG,A0801CB0934(UTC)
016D5016ENG,A0803CB0934(KNS)
008YM112,A0803CB0832(KNS)
008Y6087,A0803CB0926(KNS)
064MR020,A0801CB0746(UTC)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
024XJ053,A0801CB0533
024XJ053,A0801CB0533(UTC)
024XJ001,A0801CB0700
024XJ001,A0801CB0700(UTC)
016D5032,A0801CB0934(UTC)
016D5032,A0803CB0934(KNS)
052XY004,A0801CB0572(UTC)
008Y6097,A0803CB0926(KNS)
008Y6090,A0803CB0926(KNS)
084UC028,A0801CB0641
084CT004,A0801CB0786
084CT004,A0803CB0786
048TG295,A0801CB0325
096EA004,A0801CB1021
165ML032,A0801CB0248(UTC)
165ML032,A0803CB0248(KNS)
060U9005,A0801CB0791
165ML040,A0801CB0248(UTC)
165ML040,A0803CB0248(KNS)
084UC088,A0801CB0660(UTC)
084UC088,A0803CB0660(KNS)
048MA357,A0801CB0248(UTC)
048AC130,A0803CB0315(KNS)
048AC128,A0803CB0315(KNS)
096EL089,A0801CB1141(UTC)
096EL089,A0803CB1141(KNS)
252X0003,A0801CB1176(UTC)
252X0003,A0803CB1176(KNS)
252X0003,A0801CB1176(UTC)
252X0003,A0803CB1176(KNS)
0223R009,A0803CB1090(KNS)
078EP001,A0801CB1264(UTC)
078EP001,A0803CB1264(KNS)
078U9030,A0801CB0823 (UTC)
078U9030,A0803CB0823 (KNS)
078EP004,A0801CB1264(UTC)
078EP004,A0803CB1264(KNS)
048TW517,A0801CB1153(UTC)
048TW514,A0801CB1153(UTC)
048TW473,A0801CB1150(UTC)
048TW473,A0803CB1150(KNS)
048TW503,A0801CB0616
078U9018,A0801CB0643 (UTC)
078U9018,A0803CB0643 (KNS)
078U9034,A0801CB0823(UTC)
078U9034,A0803CB0823(KNS)
078EP006,A0801CB1264(UTC)
078EP006,A0803CB1264(KNS)
096EC002,A0801CB0644 (UTC)
096EC002,A0803CB0644 (KNS)
096EC009,A0801CB0824 (UTC)
096EC009,A0803CB0824 (KNS)
078EN015,A0801CB1338(UTC)
078EN015,A0803CB1338(KNS)
090NC073,A0801CB0622
010YK025,A0803CB1315(KNS)
153XT196,A0801CB1072(UTC)
153XT196,A0803CB1294(KNS)
132X2296,A0801CB1176(UTC)
132X2296,A0803CB1295(KNS)
132X2297,A0801CB1176(UTC)
132X2297,A0803CB1295(KNS)
096EI024,A0801CB1277(UTC)
008YM179,A0803CB1007(KNS)
048XZ001,A0801CB0571(UTC)
064RK002,A0801CB0890
024XJ074,A0801CB1129 (UTC)
024XJ074,A0803CB1129 (KNS)
024XJ074,A0801CB1129 (UTC)
024XJ074,A0803CB1129 (KNS)
008YQ128,A0803CB1050(KNS)
008YM181,A0803CB1069(KNS)
024MA215,A0801CB1057(UTC)
084UC196,A0803CB1313(KNS)
048TP079,A0801CB0831
048TP325,A0801CB1376
016D5019,A0801CB0934(UTC)
016D5019,A0803CB0934(KNS)
345XT064,A0801CB1285(UTC)
345XT064,A0803CB1323(KNS)
345XT064,A0801CB1285(UTC)
345XT064,A0803CB1323(KNS)
0445T013,A0803CB1326(KNS)
0445T013,A0803CB1326(KNS)
252X2001ENG,A0801CB1176(UTC)
252X2001ENG,A0803CB1295(KNS)
252X2001ENG,A0801CB1176(UTC)
252X2001ENG,A0803CB1295(KNS)
024XWE002ENG,A0801CB1190
024XWE002ENG,A0801CB1190
024XWE002ENG,A0801CB1190
024XWE002ENG,A0801CB1190
063NW056,A0803CB1255(KNS)
048TGE04ENG,A0803CB1353(KNS)
048TR055,A0801CB1192(UTC)
048TR055,A0803CB1192(KNS)
0086B024,A0803CB1212(KNS)
008YM093ENG,A0803CB1069(KNS)
078EN005ENG,A0801CB1338(UTC)
078EN005ENG,A0803CB1338(KNS)
0086A128,A0803CB1212(KNS)
008YK027,A0803CB0784 (KNS)
010YK030,A0803CB1315(KNS)
345XT056,A0801CB1072(UTC)
345XT056,A0803CB1294(KNS)
345XT056,A0801CB1072(UTC)
345XT056,A0803CB1294(KNS)
345XT056,A0801CB1072(UTC)
345XT056,A0803CB1294(KNS)
0086B033,
0086B033,A0803CB1212(KNS)
0086B033,
0086B033,A0803CB1212(KNS)
132X2386,A0801CB1176(UTC)
132X2386,A0803CB1295(KNS)
132X2386,A0801CB1176(UTC)
132X2386,A0803CB1295(KNS)
0086A195,A0803CB1212(KNS)
008YQ221,A0803CB1341(KNS)
008YQ221,A0803CB1341(KNS)
0442J030,A0803CB1294(KNS)
0442J030,A0803CB1294(KNS)
132X2351,A0801CB1176(UTC)
132X2351,A0803CB1295(KNS)
008YQ201,A0803CB1174(KNS)
008YQ201,A0803CB1174(KNS)
048MA317,A0801CB0533(UTC)
048MA317,A0803CB0533(KNS)
096EF039,A0801CB1087 (UTC)
096EF039,A0803CB1087 (KNS)
134N9001,A0801CB1106(UTC)
0442J042,A0803CB1181(KNS)
0442J042,A0803CB1181(KNS)
0086A182,A0803CB1212(KNS)
153XT164,A0801CB1072(UTC)
153XT164,A0803CB1294(KNS)
132X2263,A0801CB1176(UTC)
132X2263,A0803CB1295(KNS)
132X2392,A0801CB1176(UTC)
132X2392,A0803CB1295(KNS)
132X2392,A0801CB1176(UTC)
132X2392,A0803CB1295(KNS)
056MT047,A0801CB0516(UTC)
063NW034,A0801CB0619
0086A131,A0803CB1212(KNS)
008YQ210,A0803CB1365(KNS)
054NR004,A0801CB1363(UTC)
054NR004,A0803CB1363(KNS)
063NW055,A0801CB1232(UTC)
063NW055,A0803CB1255(KNS)
063NW088,A0801CB1232(UTC)
063NW088,A0803CB1232(KNS)
008Y6109,A0803CB0926(KNS)
084UC015,A0801CB0641
165ML044,A0801CB0248(UTC)
165ML044,A0803CB0248(KNS)
084UC041,A0801CB0660
132X2393,A0801CB1176(UTC)
132X2393,A0803CB1295(KNS)
064RK005,A0801CB0890(UTC)
024MA166,A0801CB1057(UTC)
024MA209,A0801CB1057(UTC)
024MA209,A0803CB1057(KNS)
132X2283,A0801CB1176(UTC)
132X2283,A0803CB1295(KNS)
008YQE39ENG,A0803CB1341(KNS)
008YQE39ENG,A0803CB1341(KNS)
008Y6119,A0803CB1229(KNS )
132X2378,A0801CB1176(UTC)
132X2378,A0803CB1295(KNS)
345XT067,A0801CB1285(UTC)
345XT067,A0803CB1323(KNS)
345XT067,A0801CB1285(UTC)
345XT067,A0803CB1323(KNS)
060CA011,A0801CB0802 (UTC)
060CA011,A0803CB0802 (KNS)
153XT081,A0803CB1224(KNS)
010YK024,A0803CB0784(KNS)
010YK031,A0803CB1315(KNS)
132X2364,A0801CB1176(UTC)
132X2364,A0803CB1295(KNS)
132X2364,A0801CB1176(UTC)
132X2364,A0803CB1295(KNS)
0086A176,A0803CB1212(KNS)
132X23382,A0801CB1176(UTC)
132X23382,A0803CB1295(KNS)
178NN004,A0803CB1388(KNS)
0086B034,A0803CB1212(KNS)
153XT199,A0801CB1072(UTC)
153XT199,A0803CB1294(KNS)
024XJ073,A0801CB1129 (UTC)
024XJ073,A0803CB1129 (KNS)
024XJ073,A0801CB1129(UTC)
024XJ073,A0803CB1129(KNS)
024XJ073,A0801CB1129(UTC)
024XJ073,A0803CB1129(KNS)
024XJ073,A0801CB1129(UTC)
024XJ073,A0803CB1129(KNS)
078U9031,A0801CB0823 (UTC)
078U9031,A0803CB0823 (KNS)
132X2293,A0801CB1176(UTC)
132X2293,A0803CB1295(KNS)
132X2293,A0801CB1176(UTC)
132X2293,A0803CB1294(KNS)
132X2391,A0801CB1176(UTC)
132X2391,A0803CB1295(KNS)
024MA277,A0801CB1057(UTC)
024MA277,A0803CB1057(KNS)
024MA105,A0801CB0373 (UTC)
078EO004,A0803CB1280(KNS)
096EL009,A0803CB1080(KNS)
064MR039,A0801CB0746(UTC)
064MR039,A0803CB0746(KNS)
048MA323,A0801CB0533(UTC)
054MF022,A0801CB1193(UTC)
054MF022,A0803CB1193(KNS)
0086B030,A0803CB1212(KNS)
134N9002,A0801CB1106(UTC)
0086A183,A0803CB1212(KNS)
153XT095,A0803CB1294(KNS)
153XT096,A0801CB1072(UTC)
153XT096,A0803CB1294(KNS)
153XT096,A0801CB1072(UTC)
153XT096,A0803CB1294(KNS)
056TH164,A0801CB0493(UTC)
084N4004,A0801CB1373(UTC)
024MA072,A0801CB0373 (UTC)
024MA072,A0803CB0373 (KNS)
024MA202,A0801CB1057(UTC)
048TP074,A0801CB0831 (UTC)
048TP074,A0803CB0831 (KNS)
063KZ001,A0801CB1392(UTC)
063KZ001,A0803CB1392(KNS)
063NW076,A0801CB1232(UTC)
048TP326,A0801CB1376
008YME13ENG,A0803CB1007(KNS)
088Y2003,A0803CB1360(KNS)
200N7040,A0801CB1032(UTC)
200N7040,A0803CB1032(KNS)
008YQ101ENG,A0803CB1359(KNS)
153XT098,A0803CB1224(KNS)
153XT098,A0803CB1224(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
010YK026,A0803CB1315(KNS)
132X2313,A0801CB1176(UTC)
132X2313,A0803CB1295(KNS)
132X2372,A0801CB1176(UTC)
132X2372,A0803CB1295(KNS)
0086A159,A0803CB1212(KNS)
054NB046,A0801CB1193(UTC)
054NB046,A0803CB1193(KNS)
168RM007,A0803CB1207(KNS)
090NC061,A0801CB0622
090NC056,A0801CB0622
168XI002,A0801CB1054(UTC)
168XI002,A0803CB1054(KNS)
168XI002,A0801CB1054(UTC)
168XI002,A0803CB1054(KNS)
0086A166,A0803CB1212(KNS)
090MV065,A0801CB0815(UTC)
064MR053,A0801CB0746(UTC)
054TS044,A0801CB1027 (UTC)
008Y6098,A0803CB0926(KNS)
064MR019,A0801CB0746
048MW011,A0801CB0248(UTC)
054TS043,A0801CB0960 (UTC)
054TS043,A0801CB0960(UTC)
008YQ158,A0803CB1174(KNS)
132X2370,A0801CB1176(UTC)
132X2370,A0803CB1295(KNS)
